bool done,bool enable,int range_max,int range_min,bool rst_n,int sequence_value,int start_value,int step
0,0,87,85,0,0,86,-10
0,0,87,85,1,0,86,-10
0,1,-20,-74,1,0,-74,1
0,1,-20,-74,1,0,-74,1
0,1,-20,-74,1,-74,-74,1
0,1,-20,-74,1,-73,-74,1
0,1,-20,-74,1,-72,-74,1
0,1,-20,-74,1,-71,-74,1
0,1,-20,-74,1,-70,-74,1
0,1,-20,-74,1,-69,-74,1
0,1,-20,-74,1,-68,-74,1
0,1,-20,-74,1,-67,-74,1
0,1,-20,-74,1,-66,-74,1
0,1,-20,-74,1,-65,-74,1
0,1,-20,-74,1,-64,-74,1
0,1,-20,-74,1,-63,-74,1
0,1,-20,-74,1,-62,-74,1
0,1,-20,-74,1,-61,-74,1
0,1,-20,-74,1,-60,-74,1
0,1,-20,-74,1,-59,-74,1
0,1,-20,-74,1,-58,-74,1
0,1,-20,-74,1,-57,-74,1
0,1,-20,-74,1,-56,-74,1
0,1,-20,-74,1,-55,-74,1
0,1,-20,-74,1,-54,-74,1
0,1,-20,-74,1,-53,-74,1
0,1,-20,-74,1,-52,-74,1
0,1,-20,-74,1,-51,-74,1
0,1,-20,-74,1,-50,-74,1
0,1,-20,-74,1,-49,-74,1
0,1,-20,-74,1,-48,-74,1
0,1,-20,-74,1,-47,-74,1
0,1,-20,-74,1,-46,-74,1
0,1,-20,-74,1,-45,-74,1
0,1,-20,-74,1,-44,-74,1
0,1,-20,-74,1,-43,-74,1
0,1,-20,-74,1,-42,-74,1
0,1,-20,-74,1,-41,-74,1
0,1,-20,-74,1,-40,-74,1
0,1,-20,-74,1,-39,-74,1
0,1,-20,-74,1,-38,-74,1
0,1,-20,-74,1,-37,-74,1
0,1,-20,-74,1,-36,-74,1
0,1,-20,-74,1,-35,-74,1
0,1,-20,-74,1,-34,-74,1
0,1,-20,-74,1,-33,-74,1
0,1,-20,-74,1,-32,-74,1
0,1,-20,-74,1,-31,-74,1
0,1,-20,-74,1,-30,-74,1
0,1,-20,-74,1,-29,-74,1
0,1,-20,-74,1,-28,-74,1
0,1,-20,-74,1,-27,-74,1
0,1,-20,-74,1,-26,-74,1
0,1,-20,-74,1,-25,-74,1
0,1,-20,-74,1,-24,-74,1
0,1,-20,-74,1,-23,-74,1
0,1,-20,-74,1,-22,-74,1
0,1,-20,-74,1,-21,-74,1
0,1,-20,-74,1,-20,-74,1
0,1,-20,-74,1,-19,-74,1
1,0,-20,-74,1,-19,-74,1
0,0,-20,-74,0,0,-74,1
0,0,-20,-74,0,0,-74,1
0,0,-20,-74,1,0,-74,1
0,1,64,57,1,0,63,-1
0,1,64,57,1,0,63,-1
0,1,64,57,1,63,63,-1
0,1,64,57,1,62,63,-1
0,1,64,57,1,61,63,-1
0,1,64,57,1,60,63,-1
0,1,64,57,1,59,63,-1
0,1,64,57,1,58,63,-1
0,1,64,57,1,57,63,-1
0,1,64,57,1,56,63,-1
1,0,64,57,1,56,63,-1
0,0,64,57,0,0,63,-1
0,0,64,57,0,0,63,-1
0,0,64,57,1,0,63,-1
0,1,58,-94,1,0,2,-6
0,1,58,-94,1,0,2,-6
0,1,58,-94,1,2,2,-6
0,1,58,-94,1,-4,2,-6
0,1,58,-94,1,-10,2,-6
0,1,58,-94,1,-16,2,-6
0,1,58,-94,1,-22,2,-6
0,1,58,-94,1,-28,2,-6
0,1,58,-94,1,-34,2,-6
0,1,58,-94,1,-40,2,-6
0,1,58,-94,1,-46,2,-6
0,1,58,-94,1,-52,2,-6
0,1,58,-94,1,-58,2,-6
0,1,58,-94,1,-64,2,-6
0,1,58,-94,1,-70,2,-6
0,1,58,-94,1,-76,2,-6
0,1,58,-94,1,-82,2,-6
0,1,58,-94,1,-88,2,-6
0,1,58,-94,1,-94,2,-6
0,1,58,-94,1,-100,2,-6
1,0,58,-94,1,-100,2,-6
0,0,58,-94,0,0,2,-6
0,0,58,-94,0,0,2,-6
0,0,58,-94,1,0,2,-6
0,1,83,-89,1,0,32,-6
0,1,83,-89,1,0,32,-6
0,1,83,-89,1,32,32,-6
0,1,83,-89,1,26,32,-6
0,1,83,-89,1,20,32,-6
0,1,83,-89,1,14,32,-6
0,1,83,-89,1,8,32,-6
0,1,83,-89,1,2,32,-6
0,1,83,-89,1,-4,32,-6
0,1,83,-89,1,-10,32,-6
0,1,83,-89,1,-16,32,-6
0,1,83,-89,1,-22,32,-6
0,1,83,-89,1,-28,32,-6
0,1,83,-89,1,-34,32,-6
0,1,83,-89,1,-40,32,-6
0,1,83,-89,1,-46,32,-6
0,1,83,-89,1,-52,32,-6
0,1,83,-89,1,-58,32,-6
0,1,83,-89,1,-64,32,-6
0,1,83,-89,1,-70,32,-6
0,1,83,-89,1,-76,32,-6
0,1,83,-89,1,-82,32,-6
0,1,83,-89,1,-88,32,-6
0,1,83,-89,1,-94,32,-6
1,0,83,-89,1,-94,32,-6
0,0,83,-89,0,0,32,-6
0,0,83,-89,0,0,32,-6
0,0,83,-89,1,0,32,-6
0,1,-5,-98,1,0,-97,1
0,1,-5,-98,1,0,-97,1
0,1,-5,-98,1,-97,-97,1
0,1,-5,-98,1,-96,-97,1
0,1,-5,-98,1,-95,-97,1
0,1,-5,-98,1,-94,-97,1
0,1,-5,-98,1,-93,-97,1
0,1,-5,-98,1,-92,-97,1
0,1,-5,-98,1,-91,-97,1
0,1,-5,-98,1,-90,-97,1
0,1,-5,-98,1,-89,-97,1
0,1,-5,-98,1,-88,-97,1
0,1,-5,-98,1,-87,-97,1
0,1,-5,-98,1,-86,-97,1
0,1,-5,-98,1,-85,-97,1
0,1,-5,-98,1,-84,-97,1
0,1,-5,-98,1,-83,-97,1
0,1,-5,-98,1,-82,-97,1
0,1,-5,-98,1,-81,-97,1
0,1,-5,-98,1,-80,-97,1
0,1,-5,-98,1,-79,-97,1
0,1,-5,-98,1,-78,-97,1
0,1,-5,-98,1,-77,-97,1
0,1,-5,-98,1,-76,-97,1
0,1,-5,-98,1,-75,-97,1
0,1,-5,-98,1,-74,-97,1
0,1,-5,-98,1,-73,-97,1
0,1,-5,-98,1,-72,-97,1
0,1,-5,-98,1,-71,-97,1
0,1,-5,-98,1,-70,-97,1
0,1,-5,-98,1,-69,-97,1
0,1,-5,-98,1,-68,-97,1
0,1,-5,-98,1,-67,-97,1
0,1,-5,-98,1,-66,-97,1
0,1,-5,-98,1,-65,-97,1
0,1,-5,-98,1,-64,-97,1
0,1,-5,-98,1,-63,-97,1
0,1,-5,-98,1,-62,-97,1
0,1,-5,-98,1,-61,-97,1
0,1,-5,-98,1,-60,-97,1
0,1,-5,-98,1,-59,-97,1
0,1,-5,-98,1,-58,-97,1
0,1,-5,-98,1,-57,-97,1
0,1,-5,-98,1,-56,-97,1
0,1,-5,-98,1,-55,-97,1
0,1,-5,-98,1,-54,-97,1
0,1,-5,-98,1,-53,-97,1
0,1,-5,-98,1,-52,-97,1
0,1,-5,-98,1,-51,-97,1
0,1,-5,-98,1,-50,-97,1
0,1,-5,-98,1,-49,-97,1
0,1,-5,-98,1,-48,-97,1
0,1,-5,-98,1,-47,-97,1
0,1,-5,-98,1,-46,-97,1
0,1,-5,-98,1,-45,-97,1
0,1,-5,-98,1,-44,-97,1
0,1,-5,-98,1,-43,-97,1
0,1,-5,-98,1,-42,-97,1
0,1,-5,-98,1,-41,-97,1
0,1,-5,-98,1,-40,-97,1
0,1,-5,-98,1,-39,-97,1
0,1,-5,-98,1,-38,-97,1
0,1,-5,-98,1,-37,-97,1
0,1,-5,-98,1,-36,-97,1
0,1,-5,-98,1,-35,-97,1
0,1,-5,-98,1,-34,-97,1
0,1,-5,-98,1,-33,-97,1
0,1,-5,-98,1,-32,-97,1
0,1,-5,-98,1,-31,-97,1
0,1,-5,-98,1,-30,-97,1
0,1,-5,-98,1,-29,-97,1
0,1,-5,-98,1,-28,-97,1
0,1,-5,-98,1,-27,-97,1
0,1,-5,-98,1,-26,-97,1
0,1,-5,-98,1,-25,-97,1
0,1,-5,-98,1,-24,-97,1
0,1,-5,-98,1,-23,-97,1
0,1,-5,-98,1,-22,-97,1
0,1,-5,-98,1,-21,-97,1
0,1,-5,-98,1,-20,-97,1
0,1,-5,-98,1,-19,-97,1
0,1,-5,-98,1,-18,-97,1
0,1,-5,-98,1,-17,-97,1
0,1,-5,-98,1,-16,-97,1
0,1,-5,-98,1,-15,-97,1
0,1,-5,-98,1,-14,-97,1
0,1,-5,-98,1,-13,-97,1
0,1,-5,-98,1,-12,-97,1
0,1,-5,-98,1,-11,-97,1
0,1,-5,-98,1,-10,-97,1
0,1,-5,-98,1,-9,-97,1
0,1,-5,-98,1,-8,-97,1
0,1,-5,-98,1,-7,-97,1
0,1,-5,-98,1,-6,-97,1
0,1,-5,-98,1,-5,-97,1
0,1,-5,-98,1,-4,-97,1
1,0,-5,-98,1,-4,-97,1
0,0,-5,-98,0,0,-97,1
0,0,-5,-98,0,0,-97,1
0,0,-5,-98,1,0,-97,1
0,1,-28,-37,1,0,-32,-7
0,1,-28,-37,1,0,-32,-7
0,1,-28,-37,1,-32,-32,-7
0,1,-28,-37,1,-39,-32,-7
1,0,-28,-37,1,-39,-32,-7
0,0,-28,-37,0,0,-32,-7
0,0,-28,-37,0,0,-32,-7
0,0,-28,-37,1,0,-32,-7
0,1,71,-39,1,0,-26,-5
0,1,71,-39,1,0,-26,-5
0,1,71,-39,1,-26,-26,-5
0,1,71,-39,1,-31,-26,-5
0,1,71,-39,1,-36,-26,-5
0,1,71,-39,1,-41,-26,-5
1,0,71,-39,1,-41,-26,-5
0,0,71,-39,0,0,-26,-5
0,0,71,-39,0,0,-26,-5
0,0,71,-39,1,0,-26,-5
0,1,18,-64,1,0,-15,4
0,1,18,-64,1,0,-15,4
0,1,18,-64,1,-15,-15,4
0,1,18,-64,1,-11,-15,4
0,1,18,-64,1,-7,-15,4
0,1,18,-64,1,-3,-15,4
0,1,18,-64,1,1,-15,4
0,1,18,-64,1,5,-15,4
0,1,18,-64,1,9,-15,4
0,1,18,-64,1,13,-15,4
0,1,18,-64,1,17,-15,4
0,1,18,-64,1,21,-15,4
1,0,18,-64,1,21,-15,4
0,0,18,-64,0,0,-15,4
0,0,18,-64,0,0,-15,4
0,0,18,-64,1,0,-15,4
0,1,-6,-50,1,0,-35,2
0,1,-6,-50,1,0,-35,2
0,1,-6,-50,1,-35,-35,2
0,1,-6,-50,1,-33,-35,2
0,1,-6,-50,1,-31,-35,2
0,1,-6,-50,1,-29,-35,2
0,1,-6,-50,1,-27,-35,2
0,1,-6,-50,1,-25,-35,2
0,1,-6,-50,1,-23,-35,2
0,1,-6,-50,1,-21,-35,2
0,1,-6,-50,1,-19,-35,2
0,1,-6,-50,1,-17,-35,2
0,1,-6,-50,1,-15,-35,2
0,1,-6,-50,1,-13,-35,2
0,1,-6,-50,1,-11,-35,2
0,1,-6,-50,1,-9,-35,2
0,1,-6,-50,1,-7,-35,2
0,1,-6,-50,1,-5,-35,2
1,0,-6,-50,1,-5,-35,2
0,0,-6,-50,0,0,-35,2
0,0,-6,-50,0,0,-35,2
0,0,-6,-50,1,0,-35,2
0,1,9,-43,1,0,-24,5
0,1,9,-43,1,0,-24,5
0,1,9,-43,1,-24,-24,5
0,1,9,-43,1,-19,-24,5
0,1,9,-43,1,-14,-24,5
0,1,9,-43,1,-9,-24,5
0,1,9,-43,1,-4,-24,5
0,1,9,-43,1,1,-24,5
0,1,9,-43,1,6,-24,5
0,1,9,-43,1,11,-24,5
1,0,9,-43,1,11,-24,5
0,0,9,-43,0,0,-24,5
0,0,9,-43,0,0,-24,5
0,0,9,-43,1,0,-24,5
0,1,88,82,1,0,85,3
0,1,88,82,1,0,85,3
0,1,88,82,1,85,85,3
0,1,88,82,1,88,85,3
0,1,88,82,1,91,85,3
1,0,88,82,1,91,85,3
0,0,88,82,0,0,85,3
0,0,88,82,0,0,85,3
0,0,88,82,1,0,85,3
0,1,97,-95,1,0,65,2
0,1,97,-95,1,0,65,2
0,1,97,-95,1,65,65,2
0,1,97,-95,1,67,65,2
0,1,97,-95,1,69,65,2
0,1,97,-95,1,71,65,2
0,1,97,-95,1,73,65,2
0,1,97,-95,1,75,65,2
0,1,97,-95,1,77,65,2
0,1,97,-95,1,79,65,2
0,1,97,-95,1,81,65,2
0,1,97,-95,1,83,65,2
0,1,97,-95,1,85,65,2
0,1,97,-95,1,87,65,2
0,1,97,-95,1,89,65,2
0,1,97,-95,1,91,65,2
0,1,97,-95,1,93,65,2
0,1,97,-95,1,95,65,2
0,1,97,-95,1,97,65,2
0,1,97,-95,1,99,65,2
1,0,97,-95,1,99,65,2
0,0,97,-95,0,0,65,2
0,0,97,-95,0,0,65,2
0,0,97,-95,1,0,65,2
0,1,-67,-85,1,0,-69,8
0,1,-67,-85,1,0,-69,8
0,1,-67,-85,1,-69,-69,8
0,1,-67,-85,1,-61,-69,8
1,0,-67,-85,1,-61,-69,8
0,0,-67,-85,0,0,-69,8
0,0,-67,-85,0,0,-69,8
0,0,-67,-85,1,0,-69,8
0,1,27,-50,1,0,-36,9
0,1,27,-50,1,0,-36,9
0,1,27,-50,1,-36,-36,9
0,1,27,-50,1,-27,-36,9
0,1,27,-50,1,-18,-36,9
0,1,27,-50,1,-9,-36,9
0,1,27,-50,1,0,-36,9
0,1,27,-50,1,9,-36,9
0,1,27,-50,1,18,-36,9
0,1,27,-50,1,27,-36,9
0,1,27,-50,1,36,-36,9
1,0,27,-50,1,36,-36,9
0,0,27,-50,0,0,-36,9
0,0,27,-50,0,0,-36,9
0,0,27,-50,1,0,-36,9
0,1,64,-14,1,0,11,6
0,1,64,-14,1,0,11,6
0,1,64,-14,1,11,11,6
0,1,64,-14,1,17,11,6
0,1,64,-14,1,23,11,6
0,1,64,-14,1,29,11,6
0,1,64,-14,1,35,11,6
0,1,64,-14,1,41,11,6
0,1,64,-14,1,47,11,6
0,1,64,-14,1,53,11,6
0,1,64,-14,1,59,11,6
0,1,64,-14,1,65,11,6
1,0,64,-14,1,65,11,6
0,0,64,-14,0,0,11,6
0,0,64,-14,0,0,11,6
0,0,64,-14,1,0,11,6
0,1,65,-92,1,0,15,1
0,1,65,-92,1,0,15,1
0,1,65,-92,1,15,15,1
0,1,65,-92,1,16,15,1
0,1,65,-92,1,17,15,1
0,1,65,-92,1,18,15,1
0,1,65,-92,1,19,15,1
0,1,65,-92,1,20,15,1
0,1,65,-92,1,21,15,1
0,1,65,-92,1,22,15,1
0,1,65,-92,1,23,15,1
0,1,65,-92,1,24,15,1
0,1,65,-92,1,25,15,1
0,1,65,-92,1,26,15,1
0,1,65,-92,1,27,15,1
0,1,65,-92,1,28,15,1
0,1,65,-92,1,29,15,1
0,1,65,-92,1,30,15,1
0,1,65,-92,1,31,15,1
0,1,65,-92,1,32,15,1
0,1,65,-92,1,33,15,1
0,1,65,-92,1,34,15,1
0,1,65,-92,1,35,15,1
0,1,65,-92,1,36,15,1
0,1,65,-92,1,37,15,1
0,1,65,-92,1,38,15,1
0,1,65,-92,1,39,15,1
0,1,65,-92,1,40,15,1
0,1,65,-92,1,41,15,1
0,1,65,-92,1,42,15,1
0,1,65,-92,1,43,15,1
0,1,65,-92,1,44,15,1
0,1,65,-92,1,45,15,1
0,1,65,-92,1,46,15,1
0,1,65,-92,1,47,15,1
0,1,65,-92,1,48,15,1
0,1,65,-92,1,49,15,1
0,1,65,-92,1,50,15,1
0,1,65,-92,1,51,15,1
0,1,65,-92,1,52,15,1
0,1,65,-92,1,53,15,1
0,1,65,-92,1,54,15,1
0,1,65,-92,1,55,15,1
0,1,65,-92,1,56,15,1
0,1,65,-92,1,57,15,1
0,1,65,-92,1,58,15,1
0,1,65,-92,1,59,15,1
0,1,65,-92,1,60,15,1
0,1,65,-92,1,61,15,1
0,1,65,-92,1,62,15,1
0,1,65,-92,1,63,15,1
0,1,65,-92,1,64,15,1
0,1,65,-92,1,65,15,1
0,1,65,-92,1,66,15,1
1,0,65,-92,1,66,15,1
0,0,65,-92,0,0,15,1
0,0,65,-92,0,0,15,1
0,0,65,-92,1,0,15,1
0,1,41,-43,1,0,40,-2
0,1,41,-43,1,0,40,-2
0,1,41,-43,1,40,40,-2
0,1,41,-43,1,38,40,-2
0,1,41,-43,1,36,40,-2
0,1,41,-43,1,34,40,-2
0,1,41,-43,1,32,40,-2
0,1,41,-43,1,30,40,-2
0,1,41,-43,1,28,40,-2
0,1,41,-43,1,26,40,-2
0,1,41,-43,1,24,40,-2
0,1,41,-43,1,22,40,-2
0,1,41,-43,1,20,40,-2
0,1,41,-43,1,18,40,-2
0,1,41,-43,1,16,40,-2
0,1,41,-43,1,14,40,-2
0,1,41,-43,1,12,40,-2
0,1,41,-43,1,10,40,-2
0,1,41,-43,1,8,40,-2
0,1,41,-43,1,6,40,-2
0,1,41,-43,1,4,40,-2
0,1,41,-43,1,2,40,-2
0,1,41,-43,1,0,40,-2
0,1,41,-43,1,-2,40,-2
0,1,41,-43,1,-4,40,-2
0,1,41,-43,1,-6,40,-2
0,1,41,-43,1,-8,40,-2
0,1,41,-43,1,-10,40,-2
0,1,41,-43,1,-12,40,-2
0,1,41,-43,1,-14,40,-2
0,1,41,-43,1,-16,40,-2
0,1,41,-43,1,-18,40,-2
0,1,41,-43,1,-20,40,-2
0,1,41,-43,1,-22,40,-2
0,1,41,-43,1,-24,40,-2
0,1,41,-43,1,-26,40,-2
0,1,41,-43,1,-28,40,-2
0,1,41,-43,1,-30,40,-2
0,1,41,-43,1,-32,40,-2
0,1,41,-43,1,-34,40,-2
0,1,41,-43,1,-36,40,-2
0,1,41,-43,1,-38,40,-2
0,1,41,-43,1,-40,40,-2
0,1,41,-43,1,-42,40,-2
0,1,41,-43,1,-44,40,-2
1,0,41,-43,1,-44,40,-2
0,0,41,-43,0,0,40,-2
0,0,41,-43,0,0,40,-2
0,0,41,-43,1,0,40,-2
0,1,15,-100,1,0,-90,-3
0,1,15,-100,1,0,-90,-3
0,1,15,-100,1,-90,-90,-3
0,1,15,-100,1,-93,-90,-3
0,1,15,-100,1,-96,-90,-3
0,1,15,-100,1,-99,-90,-3
0,1,15,-100,1,-102,-90,-3
1,0,15,-100,1,-102,-90,-3
0,0,15,-100,0,0,-90,-3
0,0,15,-100,0,0,-90,-3
0,0,15,-100,1,0,-90,-3
0,1,36,-48,1,0,2,7
0,1,36,-48,1,0,2,7
0,1,36,-48,1,2,2,7
0,1,36,-48,1,9,2,7
0,1,36,-48,1,16,2,7
0,1,36,-48,1,23,2,7
0,1,36,-48,1,30,2,7
0,1,36,-48,1,37,2,7
1,0,36,-48,1,37,2,7
0,0,36,-48,0,0,2,7
0,0,36,-48,0,0,2,7
0,0,36,-48,1,0,2,7
0,1,92,69,1,0,71,6
0,1,92,69,1,0,71,6
0,1,92,69,1,71,71,6
0,1,92,69,1,77,71,6
0,1,92,69,1,83,71,6
0,1,92,69,1,89,71,6
0,1,92,69,1,95,71,6
1,0,92,69,1,95,71,6
0,0,92,69,0,0,71,6
0,0,92,69,0,0,71,6
0,0,92,69,1,0,71,6
0,1,0,-69,1,0,-59,10
0,1,0,-69,1,0,-59,10
0,1,0,-69,1,-59,-59,10
0,1,0,-69,1,-49,-59,10
0,1,0,-69,1,-39,-59,10
0,1,0,-69,1,-29,-59,10
0,1,0,-69,1,-19,-59,10
0,1,0,-69,1,-9,-59,10
0,1,0,-69,1,1,-59,10
1,0,0,-69,1,1,-59,10
0,0,0,-69,0,0,-59,10
0,0,0,-69,0,0,-59,10
0,0,0,-69,1,0,-59,10
0,1,87,3,1,0,87,10
0,1,87,3,1,0,87,10
0,1,87,3,1,87,87,10
0,1,87,3,1,97,87,10
1,0,87,3,1,97,87,10
0,0,87,3,0,0,87,10
0,0,87,3,0,0,87,10
0,0,87,3,1,0,87,10
0,1,54,-2,1,0,-2,4
0,1,54,-2,1,0,-2,4
0,1,54,-2,1,-2,-2,4
0,1,54,-2,1,2,-2,4
0,1,54,-2,1,6,-2,4
0,1,54,-2,1,10,-2,4
0,1,54,-2,1,14,-2,4
0,1,54,-2,1,18,-2,4
0,1,54,-2,1,22,-2,4
0,1,54,-2,1,26,-2,4
0,1,54,-2,1,30,-2,4
0,1,54,-2,1,34,-2,4
0,1,54,-2,1,38,-2,4
0,1,54,-2,1,42,-2,4
0,1,54,-2,1,46,-2,4
0,1,54,-2,1,50,-2,4
0,1,54,-2,1,54,-2,4
0,1,54,-2,1,58,-2,4
1,0,54,-2,1,58,-2,4
0,0,54,-2,0,0,-2,4
0,0,54,-2,0,0,-2,4
0,0,54,-2,1,0,-2,4
0,1,38,-17,1,0,19,8
0,1,38,-17,1,0,19,8
0,1,38,-17,1,19,19,8
0,1,38,-17,1,27,19,8
0,1,38,-17,1,35,19,8
0,1,38,-17,1,43,19,8
1,0,38,-17,1,43,19,8
0,0,38,-17,0,0,19,8
0,0,38,-17,0,0,19,8
0,0,38,-17,1,0,19,8
0,1,61,-30,1,0,51,8
0,1,61,-30,1,0,51,8
0,1,61,-30,1,51,51,8
0,1,61,-30,1,59,51,8
0,1,61,-30,1,67,51,8
1,0,61,-30,1,67,51,8
0,0,61,-30,0,0,51,8
0,0,61,-30,0,0,51,8
0,0,61,-30,1,0,51,8
0,1,79,48,1,0,65,7
0,1,79,48,1,0,65,7
0,1,79,48,1,65,65,7
0,1,79,48,1,72,65,7
0,1,79,48,1,79,65,7
0,1,79,48,1,86,65,7
1,0,79,48,1,86,65,7
0,0,79,48,0,0,65,7
0,0,79,48,0,0,65,7
0,0,79,48,1,0,65,7
0,1,87,-5,1,0,5,-5
0,1,87,-5,1,0,5,-5
0,1,87,-5,1,5,5,-5
0,1,87,-5,1,0,5,-5
0,1,87,-5,1,-5,5,-5
0,1,87,-5,1,-10,5,-5
1,0,87,-5,1,-10,5,-5
0,0,87,-5,0,0,5,-5
0,0,87,-5,0,0,5,-5
0,0,87,-5,1,0,5,-5
0,1,49,-74,1,0,16,7
0,1,49,-74,1,0,16,7
0,1,49,-74,1,16,16,7
0,1,49,-74,1,23,16,7
0,1,49,-74,1,30,16,7
0,1,49,-74,1,37,16,7
0,1,49,-74,1,44,16,7
0,1,49,-74,1,51,16,7
1,0,49,-74,1,51,16,7
0,0,49,-74,0,0,16,7
0,0,49,-74,0,0,16,7
0,0,49,-74,1,0,16,7
0,1,1,-40,1,0,-32,8
0,1,1,-40,1,0,-32,8
0,1,1,-40,1,-32,-32,8
0,1,1,-40,1,-24,-32,8
0,1,1,-40,1,-16,-32,8
0,1,1,-40,1,-8,-32,8
0,1,1,-40,1,0,-32,8
0,1,1,-40,1,8,-32,8
1,0,1,-40,1,8,-32,8
0,0,1,-40,0,0,-32,8
0,0,1,-40,0,0,-32,8
0,0,1,-40,1,0,-32,8
0,1,-21,-47,1,0,-38,4
0,1,-21,-47,1,0,-38,4
0,1,-21,-47,1,-38,-38,4
0,1,-21,-47,1,-34,-38,4
0,1,-21,-47,1,-30,-38,4
0,1,-21,-47,1,-26,-38,4
0,1,-21,-47,1,-22,-38,4
0,1,-21,-47,1,-18,-38,4
1,0,-21,-47,1,-18,-38,4
0,0,-21,-47,0,0,-38,4
0,0,-21,-47,0,0,-38,4
0,0,-21,-47,1,0,-38,4
0,1,55,-19,1,0,11,2
0,1,55,-19,1,0,11,2
0,1,55,-19,1,11,11,2
0,1,55,-19,1,13,11,2
0,1,55,-19,1,15,11,2
0,1,55,-19,1,17,11,2
0,1,55,-19,1,19,11,2
0,1,55,-19,1,21,11,2
0,1,55,-19,1,23,11,2
0,1,55,-19,1,25,11,2
0,1,55,-19,1,27,11,2
0,1,55,-19,1,29,11,2
0,1,55,-19,1,31,11,2
0,1,55,-19,1,33,11,2
0,1,55,-19,1,35,11,2
0,1,55,-19,1,37,11,2
0,1,55,-19,1,39,11,2
0,1,55,-19,1,41,11,2
0,1,55,-19,1,43,11,2
0,1,55,-19,1,45,11,2
0,1,55,-19,1,47,11,2
0,1,55,-19,1,49,11,2
0,1,55,-19,1,51,11,2
0,1,55,-19,1,53,11,2
0,1,55,-19,1,55,11,2
0,1,55,-19,1,57,11,2
1,0,55,-19,1,57,11,2
0,0,55,-19,0,0,11,2
0,0,55,-19,0,0,11,2
0,0,55,-19,1,0,11,2
0,1,-75,-98,1,0,-83,-2
0,1,-75,-98,1,0,-83,-2
0,1,-75,-98,1,-83,-83,-2
0,1,-75,-98,1,-85,-83,-2
0,1,-75,-98,1,-87,-83,-2
0,1,-75,-98,1,-89,-83,-2
0,1,-75,-98,1,-91,-83,-2
0,1,-75,-98,1,-93,-83,-2
0,1,-75,-98,1,-95,-83,-2
0,1,-75,-98,1,-97,-83,-2
0,1,-75,-98,1,-99,-83,-2
1,0,-75,-98,1,-99,-83,-2
0,0,-75,-98,0,0,-83,-2
0,0,-75,-98,0,0,-83,-2
0,0,-75,-98,1,0,-83,-2
0,1,-54,-79,1,0,-59,-1
0,1,-54,-79,1,0,-59,-1
0,1,-54,-79,1,-59,-59,-1
0,1,-54,-79,1,-60,-59,-1
0,1,-54,-79,1,-61,-59,-1
0,1,-54,-79,1,-62,-59,-1
0,1,-54,-79,1,-63,-59,-1
0,1,-54,-79,1,-64,-59,-1
0,1,-54,-79,1,-65,-59,-1
0,1,-54,-79,1,-66,-59,-1
0,1,-54,-79,1,-67,-59,-1
0,1,-54,-79,1,-68,-59,-1
0,1,-54,-79,1,-69,-59,-1
0,1,-54,-79,1,-70,-59,-1
0,1,-54,-79,1,-71,-59,-1
0,1,-54,-79,1,-72,-59,-1
0,1,-54,-79,1,-73,-59,-1
0,1,-54,-79,1,-74,-59,-1
0,1,-54,-79,1,-75,-59,-1
0,1,-54,-79,1,-76,-59,-1
0,1,-54,-79,1,-77,-59,-1
0,1,-54,-79,1,-78,-59,-1
0,1,-54,-79,1,-79,-59,-1
0,1,-54,-79,1,-80,-59,-1
1,0,-54,-79,1,-80,-59,-1
0,0,-54,-79,0,0,-59,-1
0,0,-54,-79,0,0,-59,-1
0,0,-54,-79,1,0,-59,-1
0,1,57,34,1,0,54,4
0,1,57,34,1,0,54,4
0,1,57,34,1,54,54,4
0,1,57,34,1,58,54,4
1,0,57,34,1,58,54,4
0,0,57,34,0,0,54,4
0,0,57,34,0,0,54,4
0,0,57,34,1,0,54,4
0,1,100,-83,1,0,89,-5
0,1,100,-83,1,0,89,-5
0,1,100,-83,1,89,89,-5
0,1,100,-83,1,84,89,-5
0,1,100,-83,1,79,89,-5
0,1,100,-83,1,74,89,-5
0,1,100,-83,1,69,89,-5
0,1,100,-83,1,64,89,-5
0,1,100,-83,1,59,89,-5
0,1,100,-83,1,54,89,-5
0,1,100,-83,1,49,89,-5
0,1,100,-83,1,44,89,-5
0,1,100,-83,1,39,89,-5
0,1,100,-83,1,34,89,-5
0,1,100,-83,1,29,89,-5
0,1,100,-83,1,24,89,-5
0,1,100,-83,1,19,89,-5
0,1,100,-83,1,14,89,-5
0,1,100,-83,1,9,89,-5
0,1,100,-83,1,4,89,-5
0,1,100,-83,1,-1,89,-5
0,1,100,-83,1,-6,89,-5
0,1,100,-83,1,-11,89,-5
0,1,100,-83,1,-16,89,-5
0,1,100,-83,1,-21,89,-5
0,1,100,-83,1,-26,89,-5
0,1,100,-83,1,-31,89,-5
0,1,100,-83,1,-36,89,-5
0,1,100,-83,1,-41,89,-5
0,1,100,-83,1,-46,89,-5
0,1,100,-83,1,-51,89,-5
0,1,100,-83,1,-56,89,-5
0,1,100,-83,1,-61,89,-5
0,1,100,-83,1,-66,89,-5
0,1,100,-83,1,-71,89,-5
0,1,100,-83,1,-76,89,-5
0,1,100,-83,1,-81,89,-5
0,1,100,-83,1,-86,89,-5
1,0,100,-83,1,-86,89,-5
0,0,100,-83,0,0,89,-5
0,0,100,-83,0,0,89,-5
0,0,100,-83,1,0,89,-5
